Key,Value
4595660292798,2
4595625820346,0
4599970857894,3
4595641942442,0
4595629687064,3
4595615006902,0
4595663504102,3
4595628245212,3
4595663504108,3
4595665732360,0
4625712677372,3
4595665470218,1
4604255011584,2
4595615006912,0
4595665732362,1
4595668747062,2
4595642925488,0
4595636044106,0
4595623264448,0
4595615006889,1
4595646267879,1
4595637944697,3
4595670647638,0
4595634274622,0
4595615006986,1
4595639648662,3
4625719951974,2
4595672744820,2
4595673662342,3
4604214837528,3
4595673465734,3
4595673990026,0
4595643974090,3
4595615007016,0
4595623919810,3
4595615006918,0
4595674383248,0
4595674776466,1
4595620118700,1
4595675562912,1
4595646202353,0
4595615006728,1
4595676611502,2
4595676480430,0
4595676611504,3
4595638206928,0
4595615006754,1
4595654132311,1
4595638731189,3
4595646398975,3
4595678839764,2
4595623002253,0
4595679626206,0
4595625230524,1
4595616448566,2
4595615006762,0
4595647578640,0
4595619201151,3
4595629293801,0
4595643711938,0
4595659440819,1
4595618611266,2
4595628573053,0
4595627065543,3
4595652559444,1
4595615006723,0
4595667174186,2
4595655901831,0
4595645350360,3
4595623657694,0
4595650527776,3
4595615203341,1
4595615006764,1
4595625492676,3
4595652100682,3
4595651183182,0
4595624247452,0
4595639779736,0
4595615007282,1
4595621560458,2
4595658588849,2
4595632963883,2
4608528810430,1
4595669664579,1
4595661538000,0
4595625427112,0
4595635782203,3
4595673924495,0
4595626606868,0
4595620511847,1
4595662783200,1
4595645809129,0
4595615007245,0
4591340683588,0
4625721066114,0
4591342715229,3
4591344419193,1
4591344943491,0
4591348351418,1
4591348941246,1
4591352414712,0
4591357657674,3
4591358837330,2
4591332229316,1
4591360082539,1
4591362114182,1
4591334850796,3
4591362048654,0
4591320039556,0
4634271154230,2
4591362572946,3
4591340880202,0
4591341666640,0
4591364997812,2
4591364604596,0
4591365325502,2
4591366177480,3
4595675890598,1
4591346975146,0
4595631128826,1
4591320039606,0
4591368536806,3
4591333277916,3
4591368536812,3
4591369716472,3
4591370109696,2
4591369323264,0
4591370502918,0
4591370765064,0
4591371158286,1
4630007251442,2
4599960044288,2
4591320039616,0
4591341404490,2
4591336685857,3
4591373255472,0
4591373779766,2
4591327707432,0
4591347958192,0
4591328297152,0
4591320039593,1
4591333671144,3
4634281705665,1
4591375352660,2
4591375680342,0
4591320039640,0
4591320039690,1
4591344681366,3
4591377318770,2
4591336816988,2
4591378695046,3
4591349006794,3
4591320039720,0
4591320039622,0
4591379415952,0
4591379809170,1
4625718182482,2
4591344288155,2
4591325151404,1
4591380595616,1
4591351235057,0
4591320039432,0
4591381644206,2
4591381513134,0
4591320039746,1
4591343239632,0
4591339962686,2
4591355691559,3
4591320039458,1
4591352349192,3
4591335112957,3
4591383872468,2
4591384134618,0
4591384658910,0
4591341339112,3
4591330263228,1
4591323119764,3
4608513999131,3
4591321481270,2
4591385052132,0
4591320039466,0
4591353987607,3
4591352611344,0
4591342256498,1
4591355298350,2
4591335637231,3
4591320039888,0
4591348744642,0
4591364473523,1
4591332098247,3
4591331508621,3
4591359296126,1
4591358771815,0
4591336489221,0
4591372206890,2
4591362310807,0
4591349465562,0
4591350383064,3
4591355560480,3
4591320236045,1
4591320039468,1
4591320170533,3
4591358247516,3
4591330525380,3
4591357133386,3
4591329280156,0
4591369126649,3
4608535560743,3
4591354184277,2
4591337013521,2
4591344484727,2
4591370044171,3
4591320039463,0
4591321809615,1
4591345861113,3
4591355888201,2
4591353201195,2
4591352939022,3
4591327314034,0
4591330459816,0
4591324627055,2
4587038834906,0
4587039490274,3
4587039817963,1
4587040801018,1
4587044274478,0
4587044995387,2
4587045716292,0
4621426098818,0
4587047747933,3
4587050434950,0
4587050107270,2
4587053384122,1
4634291470686,3
4587053973950,1
4587057447416,0
4587059544594,3
4587059937823,2
4587061183020,3
4587060789805,1
4587062690378,3
4587063345740,0
4587063476818,2
4587025072166,1
4587037262020,1
4587066425980,2
4587065901686,0
4587067146886,1
4587067015816,2
4587067343499,0
4587039883500,3
4587025072260,0
4629976186934,2
4587067605650,3
4587067998869,3
4587068523163,1
4587068719778,0
4587045912906,0
4587068785316,3
4587069375142,2
4587040211202,0
4587046699344,0
4587070358206,2
4587036410078,0
4587071210184,3
4591380923302,1
4587052007850,0
4587039752472,3
4587025072310,0
4587073569510,3
4587038310620,3
4587073569516,3
4587074749176,3
4587041259774,3
4617122349554,2
4587075142400,2
4587074355968,0
4587075535626,1
4587076190990,1
4625712284146,2
4595665076992,2
4587025072320,0
4587075797770,1
4634283933930,2
4587046437194,2
4587078288176,0
4587052990896,0
4587033329856,0
4587038703848,3
4587080385364,2
4587025072344,0
4587025072394,1
4587050566042,3
4587082351474,2
4587053711814,3
4587029921989,0
4587041849692,2
4587083727750,3
4587052597694,1
4587083924360,3
4587046896005,1
4587054039498,3
4587025072424,0
4587033985218,3
4587025072326,0
4587084841874,1
4587085038484,1
4587050041738,1
4587047616867,3
4599949230729,3
4587085628320,1
4587056267761,0
4587085956006,1
4587025072136,0
4587025072450,1
4587048272336,0
4587060724263,3
4587025072162,1
4587088905172,2
4587030642878,3
4587033067661,0
4587089167322,0
4587089691614,0
4587035295932,1
4587090084836,0
4587062231627,0
4587025072170,0
4587057644048,0
4587041980699,1
4587040669935,3
4587036148002,3
4587048272384,0
4587025072592,0
4587069506227,1
4587065049726,3
4587037130951,3
4587077239594,2
4587066753675,0
4587073897195,2
4587055415768,3
4587072324314,3
4587067212433,2
4587060593184,3
4587060134453,3
4587025072172,1
4587040342277,0
4587035558084,3
4587062166090,3
4587040145649,3
4587070227130,0
4587061248590,0
4587034312860,0
4587086283700,2
4587075076879,2
4604240134733,1
4587049845151,1
4587061117509,2
4587044077887,3
4587034574995,2
4587041325306,3
4587025072167,0
4587048665479,1
4587025072690,1
4587027300417,2
4587034181853,2
4587052532445,1
4587045847765,1
4582750748996,0
4582758416826,1
4629996503390,3
4582759006654,1
4587086676910,2
4582757761458,3
4582764970527,2
4582767723082,3
4582768640598,1
4582743539931,2
4582772179590,1
4582772048520,2
4582772376203,0
4582744916204,3
4582730104964,0
4625681219638,2
4582772638354,3
4582773752482,0
4582753042790,3
4582774407846,2
4582751732048,0
4582774670004,0
4582775587511,3
4582730104995,1
4582772834966,2
4582775390910,2
4582776898256,0
4608562627519,1
4582730104986,1
4582744785176,3
4582730105014,0
4582730105010,1
4582777946850,2
4582778602214,3
4582743343324,3
4582778602220,3
4582780633863,1
4582780830472,0
4582780896009,2
4612827775484,3
4582780568330,1
4582781223694,1
4582780830474,1
4582749700420,0
4582782141216,0
4629988966634,2
4582751469898,2
4582783320880,0
4582730105088,1
4582783845174,2
4582783910716,0
4582758023600,0
4582784631618,2
4582738362560,0
4582743736552,3
4582785418068,2
4582785745750,1
4582730105048,0
4582730105098,1
4612834198106,0
4582786990952,2
4582787056493,3
4634304381468,2
4582746882396,2
4582788694914,1
4582765167142,3
4582788760454,3
4582789088138,0
4582759072202,3
4582730105128,0
4582730105030,0
4582789874578,1
4582742163658,3
4582768771674,0
4582790661024,1
4582757433774,1
4582790923169,3
4582791054244,0
4582761300465,0
4582790988710,1
4582730104840,0
4582731350055,2
4582761824758,3
4582791447470,0
4582791709614,2
4582791709616,3
4621449429982,0
4582753305040,0
4582765756967,3
4582730104866,1
4582745178365,3
4582738100365,0
4582794724318,0
4582740328636,1
4582731546678,2
4582795117540,0
4582730104874,0
4582733578344,3
4582764053015,3
4582768968291,0
4582757630389,1
4582763659792,0
4582756778428,0
4582734889191,2
4582745702639,3
4582752911787,1
4582731153441,2
4582744391913,2
4582730105296,0
4582742163655,3
4582743343312,3
4582782272298,2
4582773686954,3
4582761693705,3
4582760448472,3
4582772245137,2
4582765625888,3
4582776570585,2
4582730104876,1
4582730956823,3
4582736658542,3
4582767198794,3
4582760514051,0
4582776177353,2
4582739345564,0
4582754877855,1
4582733578325,1
4582764642921,0
4582745768189,3
4582730104871,0
4617142010666,2
4582765888060,1
4582730105394,1
4582754550161,2
4582733906081,2
4582775784153,2
4582764643009,2
4578449555682,3
4578450866426,1
4578455781700,0
4578459320692,0
4578462269861,1
4578463449530,1
4625701536094,3
4578464039358,1
4578463973824,3
4578467512824,0
4578470003231,2
4578471248428,3
4578472755786,3
4578473411148,0
4578473607759,2
4578474197590,3
4608504692905,3
4578448572635,2
4578435137574,1
4578476425853,1
4578476688001,2
4578477212294,1
4578449883375,1
4578477408907,0
4608529334764,0
4578477671052,3
4578477539982,0
4578449948908,3
4578451325199,3
4578477605521,0
4578435137668,0
4621386252342,2
4578477671058,3
4578478785186,0
4578450276610,0
4578456764752,0
4578479702708,0
4578480554682,0
4578454470956,2
4578480423614,2
4578446672060,3
4578481275592,3
4578481668812,0
4578454077740,2
4617129034353,3
4578435137690,1
4578449817880,3
4578435137718,0
4578435137714,1
4578482979554,2
4578483634918,3
4578448376028,3
4578483634924,3
4578484159213,3
4578484552436,2
4578484421376,0
4578484683520,0
4578485863176,0
4578485601034,1
4578485863178,1
4578487763748,0
4578488353584,0
4578435137792,1
4578488877878,2
4578463056304,0
4578443395264,0
4578489926472,0
4578465481181,2
4578448769256,3
4578490450772,2
4578490778454,1
4578452373842,3
4578457682285,3
4578435137752,0
4578455585088,0
4578435137802,1
4578491827044,3
4634311656072,2
4578440839501,0
4578492023656,2
4578463777222,3
4578451915100,2
4578493793158,3
4578464104906,3
4578435137832,0
4578435137734,0
4578447196362,3
4578494972822,2
4578473804378,0
4578495693728,1
4578495169440,3
4578466333169,0
4578496021414,1
4578464367061,3
4578435137544,0
4578466857462,3
4578496742318,2
4578469347866,1
4578496742320,3
4578470789671,3
4578437169202,2
4578435137570,1
4578470003242,2
4578441691257,3
4578470199856,2
4578478654117,3
4578498970580,2
4578443133069,0
4578438873187,0
4578499757022,0
4578468233730,3
4578445361340,1
4578443722892,2
4578436579382,2
4578500150244,0
4578473017934,0
4578467709456,0
4578467119627,3
4578478719655,1
4578476622476,1
4578459976068,3
4578440839588,0
4578450735343,3
4578444968112,1
4578439528528,3
4634269712706,1
4578473017944,0
4578435138000,0
4608513278187,1
4578463842754,0
4578447392990,2
4625690198184,0
4578459386285,2
4578479571635,1
4578447196359,3
4578492154728,0
4578487305002,2
4578477408919,0
4578465481176,3
4578470658592,3
4578484552442,2
4578450407685,0
4578472231498,3
4578450211070,3
4578435137603,1
4578491892595,3
4578471313998,0
4578444378268,0
4578464235981,0
4578459910559,1
4578488288049,3
4578450670430,1
4578441691274,2
4578478719665,2
4578468037134,3
4578450670424,1
4574154588386,3
4574153867490,3
4574155899130,1
4574157340942,2
4574160814404,0
4608541196930,0
4574162846045,3
4608542704281,2
4574164353396,0
4574165401988,3
4574168482234,1
4621406568798,3
4574169072062,1
